YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	38	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	4	30	4	0	-1	-1	1827	1	1
4	O	9	16	3	0	-1	-1	1536	1	1
4	O	10	36	1	1	-1	-1	171	1	1
1	D	1	19	2	0	118	-1	-1	1	1
1	D	9	42	4	0	3943	-1	-1	1	1
1	D	7	10	1	0	3018	-1	-1	1	1
1	D	7	34	2	0	3126	-1	-1	1	1
2	D	4	10	2	0	1219	-1	-1	1	1
1	D	10	13	4	0	94	-1	-1	1	1
1	D	1	41	3	0	1634	-1	-1	1	1
1	D	5	40	3	0	915	-1	-1	1	1
4	O	5	8	4	0	-1	-1	491	1	1
2	D	10	33	1	0	1798	-1	-1	1	1
3	O	4	1	2	0	-1	584	-1	1	1
1	D	6	37	1	0	3744	-1	-1	1	1
3	O	6	15	2	0	-1	631	-1	1	1
1	D	5	29	3	0	4190	-1	-1	1	1
4	O	10	27	1	0	-1	-1	350	1	1
1	D	2	9	3	0	846	-1	-1	1	1
1	D	4	21	1	0	380	-1	-1	1	1
4	O	1	31	3	0	-1	-1	2217	1	1
4	O	3	42	3	0	-1	-1	1919	1	1
3	O	10	35	1	2	-1	2414	-1	1	1
4	O	4	15	2	0	-1	-1	1867	1	1
2	D	6	29	4	0	1903	-1	-1	1	1
1	D	2	5	2	0	3419	-1	-1	1	1
1	D	8	11	3	0	4152	-1	-1	1	1
2	D	10	42	1	0	4181	-1	-1	1	1
4	O	7	41	2	1	-1	-1	1031	1	1
4	O	2	21	3	0	-1	-1	40	1	1
2	D	9	27	3	0	3103	-1	-1	1	1
