YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	2	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	6	1	1	0	1219	-1	-1	1	1
1	D	1	3	2	0	471	-1	-1	1	1
2	D	8	35	2	0	1261	-1	-1	1	1
4	O	1	7	4	0	-1	-1	117	1	1
1	D	6	35	1	0	1069	-1	-1	1	1
1	D	3	36	2	0	209	-1	-1	1	1
3	O	9	15	3	0	-1	817	-1	1	1
2	D	10	39	4	0	546	-1	-1	1	1
3	O	9	25	1	2	-1	354	-1	1	1
4	O	10	11	3	0	-1	-1	786	1	1
4	O	8	11	4	0	-1	-1	537	1	1
4	O	4	14	3	0	-1	-1	594	1	1
4	O	3	41	2	0	-1	-1	316	1	1
1	D	5	40	3	0	588	-1	-1	1	1
2	D	7	7	3	0	1230	-1	-1	1	1
1	D	5	32	2	0	1465	-1	-1	1	1
3	O	3	22	1	0	-1	126	-1	1	1
2	D	9	29	4	0	587	-1	-1	1	1
2	D	8	2	2	0	1220	-1	-1	1	1
4	O	4	19	1	0	-1	-1	340	1	1
4	O	10	31	1	1	-1	-1	570	1	1
3	O	5	35	1	0	-1	495	-1	1	1
2	D	2	34	1	0	396	-1	-1	1	1
2	D	8	6	4	0	723	-1	-1	1	1
1	D	1	17	1	0	944	-1	-1	1	1
2	D	10	9	3	0	971	-1	-1	1	1
1	D	7	41	2	0	1145	-1	-1	1	1
2	D	3	40	1	0	856	-1	-1	1	1
1	D	5	13	1	0	1401	-1	-1	1	1
1	D	10	27	2	0	65	-1	-1	1	1
4	O	6	34	3	0	-1	-1	463	1	1
4	O	3	4	2	0	-1	-1	522	1	1
4	O	9	26	3	0	-1	-1	29	1	1
1	D	7	14	3	0	552	-1	-1	1	1
1	D	3	33	2	0	522	-1	-1	1	1
4	O	3	13	4	0	-1	-1	538	1	1
4	O	9	34	1	0	-1	-1	297	1	1
3	O	3	14	3	0	-1	5	-1	1	1
4	O	10	22	4	0	-1	-1	364	1	1
4	O	8	37	4	0	-1	-1	387	1	1
4	O	1	36	3	0	-1	-1	17	1	1
3	O	9	2	2	1	-1	761	-1	1	1
4	O	10	37	3	0	-1	-1	761	1	1
3	O	5	22	4	0	-1	603	-1	1	1
4	O	2	6	3	0	-1	-1	72	1	1
3	O	8	7	2	0	-1	29	-1	1	1
3	O	8	8	3	0	-1	219	-1	1	1
3	O	4	23	1	0	-1	434	-1	1	1
3	O	5	6	3	0	-1	422	-1	1	1
4	O	1	18	3	0	-1	-1	582	1	1
