YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	18	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	4	8	4	0	2145	-1	-1	1	1
4	O	5	29	4	0	-1	-1	2230	1	1
4	O	10	11	1	0	-1	-1	1306	1	1
3	O	9	2	2	0	-1	1033	-1	1	1
2	D	9	19	1	0	1427	-1	-1	1	1
4	O	1	13	4	0	-1	-1	2097	1	1
1	D	8	5	1	0	150	-1	-1	1	1
3	O	8	8	2	0	-1	1885	-1	1	1
4	O	10	23	3	0	-1	-1	66	1	1
4	O	9	27	4	0	-1	-1	646	1	1
3	O	10	2	3	0	-1	1671	-1	1	1
3	O	10	8	1	2	-1	2516	-1	1	1
1	D	4	38	3	0	2986	-1	-1	1	1
3	O	1	28	1	0	-1	659	-1	1	1
2	D	5	7	3	0	994	-1	-1	1	1
3	O	1	9	1	1	-1	426	-1	1	1
2	D	4	11	1	0	4016	-1	-1	1	1
1	D	6	6	1	0	932	-1	-1	1	1
3	O	2	30	2	0	-1	166	-1	1	1
2	D	6	26	2	0	1896	-1	-1	1	1
2	D	5	16	3	0	2768	-1	-1	1	1
4	O	2	39	1	0	-1	-1	1661	1	1
4	O	9	21	1	1	-1	-1	2321	1	1
2	D	4	15	2	0	1884	-1	-1	1	1
2	D	10	12	3	0	371	-1	-1	1	1
4	O	8	28	4	0	-1	-1	248	1	1
1	D	5	26	1	0	3174	-1	-1	1	1
2	D	4	41	3	0	257	-1	-1	1	1
4	O	5	35	3	0	-1	-1	2204	1	1
1	D	6	40	2	0	4359	-1	-1	1	1
4	O	4	10	4	0	-1	-1	641	1	1
3	O	7	39	2	1	-1	1576	-1	1	1
2	D	7	10	1	0	972	-1	-1	1	1
3	O	8	40	2	0	-1	65	-1	1	1
4	O	7	29	1	0	-1	-1	2374	1	1
2	D	8	9	4	0	2726	-1	-1	1	1
1	D	6	1	4	0	2282	-1	-1	1	1
4	O	9	20	3	0	-1	-1	1169	1	1
1	D	6	30	2	0	3584	-1	-1	1	1
3	O	9	12	2	1	-1	543	-1	1	1
3	O	9	29	3	0	-1	1132	-1	1	1
1	D	4	37	4	0	3410	-1	-1	1	1
3	O	3	33	1	0	-1	91	-1	1	1
3	O	4	18	2	0	-1	306	-1	1	1
2	D	7	36	3	0	4203	-1	-1	1	1
3	O	10	5	4	0	-1	233	-1	1	1
2	D	1	39	4	0	4271	-1	-1	1	1
3	O	6	10	4	0	-1	2404	-1	1	1
2	D	3	11	2	0	2263	-1	-1	1	1
1	D	5	23	3	0	1683	-1	-1	1	1
4	O	10	41	3	0	-1	-1	1480	1	1
3	O	1	31	1	0	-1	46	-1	1	1
2	D	1	35	3	0	1379	-1	-1	1	1
1	D	4	21	2	0	849	-1	-1	1	1
4	O	4	33	3	0	-1	-1	1907	1	1
1	D	9	6	4	0	1401	-1	-1	1	1
3	O	6	25	2	1	-1	856	-1	1	1
3	O	1	17	3	0	-1	2387	-1	1	1
3	O	7	32	3	0	-1	2195	-1	1	1
2	D	2	23	3	0	215	-1	-1	1	1
1	D	8	37	2	0	2182	-1	-1	1	1
3	O	4	34	1	0	-1	1457	-1	1	1
2	D	7	21	4	0	2653	-1	-1	1	1
1	D	1	25	3	0	211	-1	-1	1	1
3	O	6	21	3	0	-1	602	-1	1	1
1	D	3	23	4	0	4159	-1	-1	1	1
2	D	4	4	3	0	3987	-1	-1	1	1
4	O	1	41	2	0	-1	-1	299	1	1
2	D	1	22	1	0	988	-1	-1	1	1
1	D	1	42	3	0	1186	-1	-1	1	1
3	O	3	9	4	0	-1	1141	-1	1	1
4	O	3	28	1	1	-1	-1	1909	1	1
2	D	6	16	4	0	1654	-1	-1	1	1
1	D	8	38	1	0	2223	-1	-1	1	1
3	O	3	7	2	1	-1	1697	-1	1	1
3	O	1	37	1	0	-1	2273	-1	1	1
2	D	4	31	4	0	2787	-1	-1	1	1
1	D	5	32	1	0	3929	-1	-1	1	1
2	D	4	7	2	0	1864	-1	-1	1	1
2	D	9	40	4	0	3524	-1	-1	1	1
3	O	8	27	3	0	-1	616	-1	1	1
1	D	8	16	3	0	1614	-1	-1	1	1
4	O	6	37	2	0	-1	-1	521	1	1
1	D	8	39	1	0	3486	-1	-1	1	1
1	D	7	8	2	0	3435	-1	-1	1	1
4	O	7	31	4	0	-1	-1	1320	1	1
1	D	10	42	2	0	100	-1	-1	1	1
3	O	2	16	1	0	-1	84	-1	1	1
3	O	4	9	1	0	-1	296	-1	1	1
2	D	7	42	3	0	3253	-1	-1	1	1
3	O	2	24	2	0	-1	1142	-1	1	1
1	D	2	31	3	0	3845	-1	-1	1	1
3	O	6	32	1	2	-1	1094	-1	1	1
3	O	3	27	3	0	-1	2200	-1	1	1
2	D	4	5	1	0	33	-1	-1	1	1
2	D	7	37	4	0	3088	-1	-1	1	1
2	D	2	9	4	0	2464	-1	-1	1	1
2	D	2	26	4	0	788	-1	-1	1	1
1	D	8	3	1	0	1545	-1	-1	1	1
1	D	2	38	3	0	3197	-1	-1	1	1
3	O	10	33	3	0	-1	2365	-1	1	1
3	O	10	30	4	0	-1	2056	-1	1	1
2	D	9	33	3	0	2726	-1	-1	1	1
3	O	3	34	3	0	-1	378	-1	1	1
1	D	2	18	3	0	106	-1	-1	1	1
2	D	9	24	4	0	3692	-1	-1	1	1
2	D	4	1	3	0	3758	-1	-1	1	1
1	D	10	24	1	0	3285	-1	-1	1	1
4	O	4	35	4	0	-1	-1	607	1	1
4	O	10	26	3	0	-1	-1	2189	1	1
3	O	4	22	3	0	-1	729	-1	1	1
3	O	3	30	3	0	-1	2036	-1	1	1
4	O	5	21	1	0	-1	-1	57	1	1
2	D	4	24	2	0	2013	-1	-1	1	1
3	O	5	17	4	0	-1	2498	-1	1	1
3	O	1	33	1	0	-1	1693	-1	1	1
1	D	6	42	3	0	2591	-1	-1	1	1
3	O	10	9	4	0	-1	2100	-1	1	1
3	O	4	19	2	0	-1	1444	-1	1	1
4	O	1	19	1	0	-1	-1	672	1	1
4	O	6	20	1	2	-1	-1	1032	1	1
2	D	5	20	4	0	2753	-1	-1	1	1
3	O	3	18	3	0	-1	1422	-1	1	1
2	D	9	11	2	0	2757	-1	-1	1	1
3	O	8	11	4	0	-1	1835	-1	1	1
3	O	10	31	4	0	-1	165	-1	1	1
4	O	2	28	4	0	-1	-1	2343	1	1
3	O	3	16	3	0	-1	987	-1	1	1
1	D	2	34	4	0	682	-1	-1	1	1
4	O	10	40	3	0	-1	-1	615	1	1
2	D	5	27	4	0	2945	-1	-1	1	1
4	O	8	30	4	0	-1	-1	1824	1	1
2	D	10	28	1	0	595	-1	-1	1	1
2	D	2	19	4	0	2790	-1	-1	1	1
4	O	6	33	4	0	-1	-1	1925	1	1
2	D	5	33	3	0	2304	-1	-1	1	1
1	D	8	10	2	0	213	-1	-1	1	1
3	O	8	18	4	0	-1	2497	-1	1	1
1	D	3	12	1	0	97	-1	-1	1	1
2	D	10	4	2	0	1168	-1	-1	1	1
2	D	3	20	3	0	2283	-1	-1	1	1
2	D	10	39	2	0	2468	-1	-1	1	1
3	O	9	15	3	0	-1	554	-1	1	1
3	O	9	31	4	0	-1	1771	-1	1	1
2	D	7	9	1	0	173	-1	-1	1	1
4	O	6	13	3	0	-1	-1	870	1	1
2	D	9	34	3	0	1604	-1	-1	1	1
4	O	5	31	4	0	-1	-1	338	1	1
4	O	3	31	2	0	-1	-1	1445	1	1
3	O	3	26	4	0	-1	1848	-1	1	1
