YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	10	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	10	38	2	0	2653	-1	-1	1	1
1	D	2	20	2	0	2707	-1	-1	3	3
3	O	8	10	4	0	-1	426	-1	3	3
1	D	3	18	2	0	132	-1	-1	3	3
1	D	4	1	1	0	2248	-1	-1	3	3
4	O	3	38	2	0	-1	-1	227	1	1
1	D	2	23	2	0	1512	-1	-1	3	3
1	D	3	2	1	0	1414	-1	-1	3	3
2	D	6	23	1	0	2695	-1	-1	1	1
4	O	3	3	4	0	-1	-1	189	1	1
1	D	10	40	4	0	1859	-1	-1	3	3
3	O	2	8	3	0	-1	1406	-1	3	3
4	O	4	27	4	0	-1	-1	1256	1	1
4	O	8	8	2	1	-1	-1	1499	1	1
2	D	2	14	4	0	1646	-1	-1	1	1
3	O	6	20	1	0	-1	279	-1	3	3
4	O	4	22	3	0	-1	-1	976	1	1
4	O	7	13	3	0	-1	-1	363	1	1
1	D	7	3	4	0	2241	-1	-1	3	3
1	D	6	22	4	0	57	-1	-1	3	3
3	O	10	15	1	0	-1	78	-1	3	3
4	O	10	6	4	0	-1	-1	177	1	1
3	O	7	25	4	0	-1	1093	-1	3	3
4	O	2	15	1	0	-1	-1	1174	1	1
3	O	8	11	3	0	-1	60	-1	3	3
3	O	7	27	1	0	-1	1096	-1	3	3
1	D	8	16	1	0	847	-1	-1	3	3
3	O	8	17	1	2	-1	1602	-1	3	3
4	O	7	12	1	0	-1	-1	659	1	1
3	O	4	20	1	0	-1	572	-1	3	3
2	D	4	33	4	0	509	-1	-1	1	1
4	O	8	15	1	0	-1	-1	62	1	1
3	O	2	16	4	0	-1	1516	-1	3	3
3	O	7	23	2	0	-1	536	-1	3	3
2	D	1	26	1	0	2485	-1	-1	1	1
1	D	1	7	3	0	1969	-1	-1	3	3
1	D	3	30	3	0	2668	-1	-1	3	3
4	O	10	14	3	0	-1	-1	709	1	1
2	D	1	19	3	0	1858	-1	-1	1	1
1	D	9	13	2	0	2816	-1	-1	3	3
2	D	3	29	3	0	857	-1	-1	1	1
3	O	9	35	2	0	-1	1417	-1	3	3
3	O	7	31	4	0	-1	647	-1	3	3
2	D	9	29	2	0	1043	-1	-1	1	1
3	O	10	33	1	1	-1	212	-1	3	3
2	D	10	42	4	0	1236	-1	-1	1	1
4	O	4	36	2	0	-1	-1	890	1	1
3	O	9	34	2	0	-1	1170	-1	3	3
4	O	4	30	4	0	-1	-1	983	1	1
1	D	5	30	1	0	1020	-1	-1	3	3
4	O	7	22	3	0	-1	-1	1095	1	1
4	O	9	26	2	0	-1	-1	1626	1	1
1	D	3	42	2	0	1435	-1	-1	3	3
2	D	2	4	1	0	2320	-1	-1	1	1
4	O	9	40	3	0	-1	-1	34	1	1
1	D	5	19	4	0	1619	-1	-1	3	3
3	O	6	16	1	0	-1	1285	-1	3	3
1	D	1	3	3	0	1426	-1	-1	3	3
3	O	10	5	2	0	-1	964	-1	3	3
1	D	5	5	3	0	2462	-1	-1	3	3
1	D	5	10	3	0	521	-1	-1	3	3
4	O	6	29	4	0	-1	-1	334	1	1
4	O	9	16	2	0	-1	-1	356	1	1
2	D	8	3	1	0	1365	-1	-1	1	1
3	O	9	7	2	1	-1	58	-1	3	3
3	O	9	14	2	0	-1	937	-1	3	3
1	D	9	30	1	0	410	-1	-1	3	3
2	D	3	7	4	0	20	-1	-1	1	1
4	O	5	21	3	0	-1	-1	690	1	1
3	O	3	31	2	0	-1	1058	-1	3	3
4	O	4	12	3	0	-1	-1	597	1	1
4	O	8	7	4	0	-1	-1	202	1	1
1	D	3	22	4	0	2094	-1	-1	3	3
2	D	8	27	3	0	1286	-1	-1	1	1
1	D	7	32	1	0	822	-1	-1	3	3
3	O	4	5	3	0	-1	602	-1	3	3
4	O	10	9	2	1	-1	-1	1315	1	1
4	O	4	18	3	0	-1	-1	1543	1	1
1	D	2	6	1	0	782	-1	-1	3	3
1	D	1	39	3	0	7	-1	-1	3	3
1	D	8	39	4	0	1366	-1	-1	3	3
3	O	1	27	2	0	-1	242	-1	3	3
3	O	5	36	1	2	-1	382	-1	3	3
1	D	4	8	3	0	2557	-1	-1	3	3
4	O	2	17	4	0	-1	-1	864	1	1
1	D	5	40	2	0	1806	-1	-1	3	3
1	D	6	38	3	0	1758	-1	-1	3	3
1	D	7	42	1	0	1826	-1	-1	3	3
3	O	1	24	1	0	-1	809	-1	3	3
4	O	6	35	3	0	-1	-1	365	1	1
4	O	5	1	4	0	-1	-1	359	1	1
4	O	9	4	2	1	-1	-1	1428	1	1
2	D	9	21	1	0	1925	-1	-1	1	1
2	D	5	9	1	0	2103	-1	-1	1	1
3	O	8	18	3	0	-1	145	-1	3	3
2	D	7	37	1	0	2167	-1	-1	1	1
1	D	3	35	3	0	1888	-1	-1	3	3
1	D	7	30	2	0	2136	-1	-1	3	3
3	O	5	7	4	0	-1	266	-1	3	3
4	O	2	10	1	2	-1	-1	746	1	1
