YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	1	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	10	4	4	0	-1	97	-1	3	3
3	O	8	15	1	0	-1	227	-1	3	3
4	O	4	9	3	0	-1	-1	156	1	1
4	O	7	35	3	0	-1	-1	812	1	1
1	D	2	11	1	0	1258	-1	-1	3	3
1	D	2	8	4	0	1135	-1	-1	3	3
1	D	6	29	3	0	263	-1	-1	3	3
1	D	9	12	3	0	361	-1	-1	3	3
3	O	3	17	4	0	-1	516	-1	3	3
3	O	8	18	1	0	-1	60	-1	3	3
1	D	10	21	4	0	607	-1	-1	3	3
4	O	10	14	4	0	-1	-1	432	1	1
4	O	2	29	3	0	-1	-1	301	1	1
1	D	6	42	3	0	640	-1	-1	3	3
2	D	9	4	4	0	805	-1	-1	1	1
2	D	7	33	3	0	339	-1	-1	1	1
4	O	8	21	3	0	-1	-1	812	1	1
3	O	1	19	4	0	-1	87	-1	3	3
3	O	9	29	2	0	-1	510	-1	3	3
1	D	7	22	2	0	201	-1	-1	3	3
2	D	10	40	3	0	161	-1	-1	1	1
3	O	5	2	3	0	-1	596	-1	3	3
4	O	8	16	1	0	-1	-1	594	1	1
1	D	4	17	1	0	939	-1	-1	3	3
3	O	6	22	2	1	-1	688	-1	3	3
4	O	4	27	4	0	-1	-1	68	1	1
1	D	4	12	1	0	1203	-1	-1	3	3
4	O	7	19	4	0	-1	-1	526	1	1
3	O	6	41	3	0	-1	115	-1	3	3
4	O	10	17	1	0	-1	-1	228	1	1
4	O	10	22	2	0	-1	-1	403	1	1
4	O	6	10	3	0	-1	-1	231	1	1
1	D	2	19	4	0	710	-1	-1	3	3
3	O	7	11	2	0	-1	58	-1	3	3
4	O	2	39	2	0	-1	-1	291	1	1
2	D	4	30	1	0	489	-1	-1	1	1
2	D	9	33	1	0	666	-1	-1	1	1
1	D	9	40	1	0	4	-1	-1	3	3
4	O	8	12	1	0	-1	-1	547	1	1
4	O	10	36	4	0	-1	-1	334	1	1
1	D	7	29	2	0	82	-1	-1	3	3
2	D	4	5	3	0	502	-1	-1	1	1
4	O	4	11	1	0	-1	-1	766	1	1
3	O	9	31	4	0	-1	803	-1	3	3
4	O	2	13	3	0	-1	-1	548	1	1
3	O	7	30	3	0	-1	269	-1	3	3
3	O	8	8	2	0	-1	762	-1	3	3
1	D	3	28	3	0	63	-1	-1	3	3
3	O	6	31	4	0	-1	176	-1	3	3
4	O	1	11	1	2	-1	-1	192	1	1
