YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	14	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	8	1	1	0	-1	-1	855	1	1
3	O	3	12	1	0	-1	1188	-1	3	3
2	D	7	7	3	0	2612	-1	-1	1	1
3	O	5	19	1	0	-1	727	-1	3	3
1	D	8	16	1	0	2106	-1	-1	3	3
1	D	5	36	4	0	2213	-1	-1	3	3
1	D	7	23	3	0	2451	-1	-1	3	3
1	D	8	28	1	0	4073	-1	-1	3	3
1	D	4	16	2	0	2243	-1	-1	3	3
2	D	3	22	3	0	581	-1	-1	1	1
4	O	7	17	3	0	-1	-1	1043	1	1
2	D	4	38	1	0	1293	-1	-1	1	1
2	D	7	22	4	0	1445	-1	-1	1	1
2	D	6	30	4	0	572	-1	-1	1	1
2	D	9	5	2	0	112	-1	-1	1	1
3	O	3	17	3	0	-1	58	-1	3	3
4	O	3	11	2	0	-1	-1	1082	1	1
4	O	7	24	1	2	-1	-1	1742	1	1
1	D	1	18	3	0	509	-1	-1	3	3
2	D	10	7	2	0	3715	-1	-1	1	1
1	D	4	42	3	0	286	-1	-1	3	3
4	O	5	35	1	0	-1	-1	546	1	1
2	D	10	22	3	0	3573	-1	-1	1	1
3	O	6	1	2	0	-1	400	-1	3	3
3	O	1	8	3	0	-1	357	-1	3	3
1	D	6	8	1	0	623	-1	-1	3	3
4	O	3	10	1	2	-1	-1	1574	1	1
3	O	4	12	3	0	-1	1256	-1	3	3
1	D	6	5	3	0	1072	-1	-1	3	3
3	O	2	2	2	0	-1	993	-1	3	3
1	D	3	30	1	0	585	-1	-1	3	3
1	D	7	10	3	0	2215	-1	-1	3	3
3	O	6	38	2	1	-1	1567	-1	3	3
4	O	7	9	1	0	-1	-1	89	1	1
2	D	1	39	2	0	1369	-1	-1	1	1
3	O	4	34	1	0	-1	1601	-1	3	3
1	D	6	39	1	0	2022	-1	-1	3	3
3	O	1	26	2	1	-1	418	-1	3	3
4	O	8	15	1	0	-1	-1	2116	1	1
4	O	6	3	3	0	-1	-1	601	1	1
4	O	7	29	3	0	-1	-1	2227	1	1
4	O	10	42	2	1	-1	-1	1743	1	1
4	O	4	1	1	1	-1	-1	395	1	1
4	O	10	28	2	0	-1	-1	2397	1	1
3	O	10	19	4	0	-1	882	-1	3	3
4	O	7	30	4	0	-1	-1	243	1	1
2	D	1	33	3	0	406	-1	-1	1	1
1	D	4	40	3	0	90	-1	-1	3	3
3	O	2	15	2	1	-1	196	-1	3	3
4	O	10	1	2	1	-1	-1	1850	1	1
2	D	3	28	3	0	1191	-1	-1	1	1
4	O	7	19	1	0	-1	-1	568	1	1
2	D	10	32	2	0	2035	-1	-1	1	1
1	D	8	41	2	0	2673	-1	-1	3	3
4	O	7	18	1	0	-1	-1	1605	1	1
3	O	8	35	1	0	-1	335	-1	3	3
2	D	6	18	4	0	4182	-1	-1	1	1
1	D	4	21	3	0	1992	-1	-1	3	3
2	D	1	29	2	0	1887	-1	-1	1	1
3	O	2	40	1	0	-1	38	-1	3	3
3	O	8	37	1	0	-1	561	-1	3	3
1	D	6	11	2	0	3272	-1	-1	3	3
4	O	2	29	1	0	-1	-1	1302	1	1
4	O	10	25	2	0	-1	-1	1801	1	1
1	D	8	36	1	0	2489	-1	-1	3	3
1	D	8	10	2	0	1259	-1	-1	3	3
4	O	8	26	3	0	-1	-1	1545	1	1
3	O	1	16	3	0	-1	629	-1	3	3
4	O	8	14	2	0	-1	-1	538	1	1
