YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	32	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	2	41	3	0	315	-1	-1	3	3
4	O	8	21	4	0	-1	-1	3136	1	1
1	D	8	38	2	0	5810	-1	-1	3	3
1	D	4	38	3	0	5507	-1	-1	3	3
1	D	7	23	3	0	5422	-1	-1	3	3
2	D	6	19	3	0	3251	-1	-1	1	1
2	D	7	32	1	0	5827	-1	-1	1	1
2	D	6	36	1	0	720	-1	-1	1	1
4	O	8	3	4	0	-1	-1	302	1	1
4	O	7	8	1	0	-1	-1	1015	1	1
1	D	5	30	1	0	5192	-1	-1	3	3
2	D	4	40	3	0	1160	-1	-1	1	1
1	D	1	16	2	0	647	-1	-1	3	3
4	O	9	1	1	1	-1	-1	1777	1	1
3	O	4	30	2	0	-1	743	-1	3	3
2	D	7	27	1	0	5375	-1	-1	1	1
4	O	5	21	4	0	-1	-1	2780	1	1
2	D	2	23	4	0	4509	-1	-1	1	1
1	D	8	28	1	0	4863	-1	-1	3	3
4	O	3	5	2	0	-1	-1	1644	1	1
4	O	9	26	2	1	-1	-1	481	1	1
3	O	9	36	3	0	-1	1166	-1	3	3
4	O	6	42	3	0	-1	-1	588	1	1
2	D	1	19	3	0	3865	-1	-1	1	1
4	O	10	33	4	0	-1	-1	937	1	1
3	O	2	15	4	0	-1	2944	-1	3	3
1	D	10	41	1	0	4765	-1	-1	3	3
1	D	2	18	2	0	688	-1	-1	3	3
2	D	8	33	2	0	2986	-1	-1	1	1
4	O	2	21	4	0	-1	-1	2211	1	1
4	O	10	25	3	0	-1	-1	3096	1	1
2	D	3	38	2	0	2411	-1	-1	1	1
3	O	4	10	4	0	-1	3040	-1	3	3
1	D	9	39	3	0	5510	-1	-1	3	3
2	D	5	24	2	0	4553	-1	-1	1	1
2	D	10	42	3	0	4439	-1	-1	1	1
4	O	3	18	3	0	-1	-1	2183	1	1
2	D	3	33	4	0	5709	-1	-1	1	1
1	D	1	27	1	0	5494	-1	-1	3	3
4	O	4	18	4	0	-1	-1	778	1	1
4	O	9	10	2	1	-1	-1	2806	1	1
2	D	9	27	1	0	523	-1	-1	1	1
1	D	1	15	1	0	2460	-1	-1	3	3
1	D	4	32	4	0	1039	-1	-1	3	3
