YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
3	38	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	4	13	1	0	1283	-1	-1	3	3
1	D	10	3	1	0	1190	-1	-1	3	3
2	D	5	14	2	0	955	-1	-1	1	1
3	O	5	6	4	0	-1	277	-1	3	3
1	D	7	5	3	0	1103	-1	-1	3	3
3	O	2	5	2	0	-1	407	-1	3	3
1	D	9	34	2	0	376	-1	-1	3	3
2	D	4	10	1	0	401	-1	-1	1	1
4	O	7	19	4	0	-1	-1	412	1	1
2	D	3	14	1	0	684	-1	-1	1	1
4	O	1	18	3	0	-1	-1	560	1	1
1	D	3	5	4	0	1092	-1	-1	3	3
4	O	8	26	3	0	-1	-1	610	1	1
3	O	6	37	4	0	-1	523	-1	3	3
4	O	10	19	1	1	-1	-1	168	1	1
4	O	4	24	2	0	-1	-1	731	1	1
2	D	3	13	3	0	1236	-1	-1	1	1
2	D	6	4	1	0	512	-1	-1	1	1
3	O	2	28	3	0	-1	59	-1	3	3
3	O	2	8	1	0	-1	177	-1	3	3
3	O	8	21	2	1	-1	763	-1	3	3
3	O	1	40	3	0	-1	432	-1	3	3
4	O	4	25	4	0	-1	-1	162	1	1
3	O	5	15	2	0	-1	155	-1	3	3
2	D	8	10	4	0	1372	-1	-1	1	1
4	O	2	22	1	1	-1	-1	701	1	1
1	D	4	35	3	0	259	-1	-1	3	3
4	O	5	42	2	0	-1	-1	684	1	1
2	D	7	30	3	0	1209	-1	-1	1	1
1	D	6	31	3	0	911	-1	-1	3	3
2	D	8	39	2	0	139	-1	-1	1	1
4	O	7	14	4	0	-1	-1	2	1	1
2	D	8	5	3	0	881	-1	-1	1	1
3	O	5	40	3	0	-1	437	-1	3	3
1	D	10	36	4	0	433	-1	-1	3	3
2	D	10	9	3	0	1212	-1	-1	1	1
2	D	8	6	1	0	258	-1	-1	1	1
2	D	9	3	2	0	48	-1	-1	1	1
4	O	9	17	3	0	-1	-1	595	1	1
4	O	2	21	2	0	-1	-1	286	1	1
4	O	5	4	3	0	-1	-1	289	1	1
1	D	1	20	4	0	963	-1	-1	3	3
1	D	2	20	4	0	139	-1	-1	3	3
3	O	8	4	3	0	-1	69	-1	3	3
3	O	8	34	4	0	-1	173	-1	3	3
4	O	2	4	4	0	-1	-1	715	1	1
4	O	3	23	3	0	-1	-1	678	1	1
3	O	8	30	2	0	-1	711	-1	3	3
4	O	8	41	1	0	-1	-1	257	1	1
4	O	9	33	4	0	-1	-1	813	1	1
