YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	10	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	6	5	4	0	2200	-1	-1	1	1
3	O	8	18	4	0	-1	441	-1	3	3
4	O	5	19	2	0	-1	-1	1067	1	1
3	O	7	1	4	0	-1	1094	-1	3	3
3	O	10	21	1	0	-1	1268	-1	3	3
2	D	4	18	4	0	1941	-1	-1	1	1
2	D	2	31	2	0	1154	-1	-1	1	1
3	O	7	32	1	0	-1	1198	-1	3	3
3	O	9	3	4	0	-1	800	-1	3	3
4	O	4	42	1	1	-1	-1	1661	1	1
2	D	7	10	1	0	1968	-1	-1	1	1
1	D	6	22	2	0	2635	-1	-1	3	3
2	D	4	34	3	0	1145	-1	-1	1	1
2	D	5	38	2	0	415	-1	-1	1	1
1	D	4	3	4	0	291	-1	-1	3	3
2	D	8	5	1	0	526	-1	-1	1	1
2	D	3	21	1	0	212	-1	-1	1	1
1	D	2	12	1	0	2851	-1	-1	3	3
4	O	10	25	4	0	-1	-1	1474	1	1
2	D	1	38	2	0	2298	-1	-1	1	1
2	D	1	42	1	0	1675	-1	-1	1	1
2	D	1	24	4	0	1498	-1	-1	1	1
4	O	10	35	3	0	-1	-1	1617	1	1
1	D	2	34	3	0	2168	-1	-1	3	3
3	O	5	42	4	0	-1	650	-1	3	3
1	D	10	1	3	0	901	-1	-1	3	3
3	O	7	18	4	0	-1	756	-1	3	3
1	D	10	38	2	0	2766	-1	-1	3	3
4	O	10	5	1	0	-1	-1	1311	1	1
2	D	8	15	4	0	1740	-1	-1	1	1
3	O	9	5	3	0	-1	231	-1	3	3
4	O	1	16	4	0	-1	-1	1281	1	1
2	D	4	41	4	0	2673	-1	-1	1	1
3	O	7	4	1	0	-1	1256	-1	3	3
2	D	1	40	4	0	1118	-1	-1	1	1
4	O	8	33	1	2	-1	-1	1619	1	1
3	O	3	12	2	0	-1	997	-1	3	3
1	D	10	17	2	0	381	-1	-1	3	3
3	O	2	36	2	1	-1	784	-1	3	3
1	D	3	1	3	0	2857	-1	-1	3	3
1	D	8	31	2	0	483	-1	-1	3	3
4	O	3	19	3	0	-1	-1	1648	1	1
1	D	1	36	1	0	1302	-1	-1	3	3
1	D	10	12	3	0	1848	-1	-1	3	3
4	O	6	34	2	0	-1	-1	1144	1	1
3	O	7	39	1	1	-1	894	-1	3	3
1	D	1	23	2	0	2830	-1	-1	3	3
1	D	3	41	2	0	602	-1	-1	3	3
4	O	2	3	3	0	-1	-1	816	1	1
2	D	8	3	4	0	1396	-1	-1	1	1
2	D	10	36	4	0	1697	-1	-1	1	1
3	O	1	9	4	0	-1	528	-1	3	3
3	O	4	37	1	0	-1	304	-1	3	3
3	O	7	36	4	0	-1	834	-1	3	3
4	O	10	2	2	0	-1	-1	1548	1	1
4	O	8	25	1	0	-1	-1	381	1	1
2	D	1	8	3	0	2560	-1	-1	1	1
4	O	1	25	3	0	-1	-1	613	1	1
4	O	9	25	2	0	-1	-1	339	1	1
3	O	8	27	2	0	-1	884	-1	3	3
2	D	6	18	4	0	1731	-1	-1	1	1
4	O	3	4	3	0	-1	-1	326	1	1
4	O	2	33	2	0	-1	-1	924	1	1
4	O	10	41	4	0	-1	-1	930	1	1
2	D	4	6	2	0	2190	-1	-1	1	1
3	O	6	11	3	0	-1	608	-1	3	3
3	O	4	4	2	0	-1	742	-1	3	3
2	D	2	29	2	0	2726	-1	-1	1	1
2	D	5	18	4	0	1022	-1	-1	1	1
3	O	6	40	1	0	-1	330	-1	3	3
4	O	7	19	1	0	-1	-1	1266	1	1
2	D	1	5	4	0	1217	-1	-1	1	1
1	D	6	1	1	0	2232	-1	-1	3	3
2	D	8	34	2	0	2750	-1	-1	1	1
1	D	1	37	3	0	817	-1	-1	3	3
4	O	1	30	3	0	-1	-1	377	1	1
4	O	4	26	2	1	-1	-1	1383	1	1
2	D	10	16	3	0	1653	-1	-1	1	1
3	O	2	39	3	0	-1	1015	-1	3	3
4	O	8	38	1	0	-1	-1	711	1	1
3	O	9	27	3	0	-1	1525	-1	3	3
1	D	10	32	3	0	468	-1	-1	3	3
2	D	9	20	4	0	1941	-1	-1	1	1
4	O	4	30	4	0	-1	-1	1647	1	1
1	D	10	14	2	0	1257	-1	-1	3	3
2	D	9	16	1	0	111	-1	-1	1	1
1	D	9	9	3	0	2274	-1	-1	3	3
3	O	3	31	2	1	-1	468	-1	3	3
3	O	10	40	1	0	-1	488	-1	3	3
4	O	7	23	2	0	-1	-1	839	1	1
1	D	10	28	3	0	2290	-1	-1	3	3
1	D	5	6	1	0	1828	-1	-1	3	3
2	D	5	8	4	0	729	-1	-1	1	1
2	D	6	20	1	0	949	-1	-1	1	1
4	O	9	37	4	0	-1	-1	522	1	1
3	O	8	28	3	0	-1	988	-1	3	3
3	O	1	27	2	0	-1	1431	-1	3	3
2	D	5	2	1	0	1830	-1	-1	1	1
2	D	3	38	2	0	375	-1	-1	1	1
2	D	2	15	4	0	485	-1	-1	1	1
