YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	26	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	4	30	2	0	-1	1652	-1	3	3
1	D	3	42	3	0	3538	-1	-1	3	3
3	O	4	28	1	0	-1	1494	-1	3	3
1	D	9	35	1	0	3125	-1	-1	3	3
2	D	5	31	2	0	3101	-1	-1	1	1
4	O	1	38	3	0	-1	-1	1059	1	1
3	O	2	27	1	0	-1	646	-1	3	3
1	D	10	24	1	0	2434	-1	-1	3	3
1	D	8	19	1	0	4006	-1	-1	3	3
2	D	2	25	1	0	4267	-1	-1	1	1
4	O	9	20	1	0	-1	-1	950	1	1
4	O	1	26	2	0	-1	-1	1478	1	1
3	O	2	18	1	2	-1	369	-1	3	3
4	O	6	4	1	2	-1	-1	1023	1	1
3	O	10	37	3	0	-1	593	-1	3	3
3	O	9	19	2	0	-1	14	-1	3	3
4	O	10	30	3	0	-1	-1	184	1	1
3	O	1	19	3	0	-1	1176	-1	3	3
3	O	3	32	4	0	-1	1002	-1	3	3
3	O	8	20	4	0	-1	1816	-1	3	3
2	D	1	39	4	0	2257	-1	-1	1	1
1	D	5	18	1	0	2358	-1	-1	3	3
3	O	6	24	3	0	-1	2334	-1	3	3
1	D	3	22	1	0	329	-1	-1	3	3
3	O	4	2	1	0	-1	2506	-1	3	3
1	D	1	7	2	0	1452	-1	-1	3	3
3	O	9	18	3	0	-1	263	-1	3	3
4	O	6	8	1	0	-1	-1	431	1	1
1	D	1	8	1	0	3167	-1	-1	3	3
2	D	3	31	1	0	2030	-1	-1	1	1
2	D	5	33	4	0	2577	-1	-1	1	1
2	D	8	8	3	0	1572	-1	-1	1	1
1	D	3	5	3	0	3560	-1	-1	3	3
4	O	1	40	3	0	-1	-1	496	1	1
3	O	4	8	4	0	-1	96	-1	3	3
1	D	3	11	4	0	2415	-1	-1	3	3
2	D	9	31	1	0	2591	-1	-1	1	1
1	D	3	4	4	0	4069	-1	-1	3	3
2	D	9	6	1	0	4305	-1	-1	1	1
3	O	5	16	3	0	-1	332	-1	3	3
1	D	3	39	1	0	82	-1	-1	3	3
2	D	9	22	1	0	3761	-1	-1	1	1
3	O	3	2	1	2	-1	632	-1	3	3
1	D	1	21	1	0	2290	-1	-1	3	3
2	D	8	37	1	0	1705	-1	-1	1	1
2	D	1	36	2	0	1430	-1	-1	1	1
2	D	10	8	3	0	4379	-1	-1	1	1
4	O	7	42	3	0	-1	-1	1159	1	1
4	O	7	5	4	0	-1	-1	1218	1	1
3	O	6	6	2	0	-1	1136	-1	3	3
3	O	1	12	3	0	-1	1788	-1	3	3
4	O	10	25	1	0	-1	-1	2514	1	1
4	O	1	22	3	0	-1	-1	1125	1	1
4	O	9	29	2	0	-1	-1	1338	1	1
3	O	4	23	4	0	-1	256	-1	3	3
2	D	2	6	1	0	3182	-1	-1	1	1
2	D	2	2	3	0	4344	-1	-1	1	1
1	D	5	6	1	0	671	-1	-1	3	3
1	D	10	29	1	0	2139	-1	-1	3	3
2	D	10	17	4	0	3759	-1	-1	1	1
3	O	7	13	2	0	-1	355	-1	3	3
2	D	9	5	2	0	365	-1	-1	1	1
4	O	2	33	4	0	-1	-1	1718	1	1
2	D	2	15	2	0	2761	-1	-1	1	1
1	D	7	37	4	0	4224	-1	-1	3	3
4	O	2	23	3	0	-1	-1	2149	1	1
1	D	6	28	4	0	2755	-1	-1	3	3
3	O	5	42	2	0	-1	701	-1	3	3
3	O	5	37	3	0	-1	251	-1	3	3
3	O	2	34	2	0	-1	590	-1	3	3
1	D	1	18	4	0	3748	-1	-1	3	3
2	D	10	33	2	0	3474	-1	-1	1	1
1	D	3	1	1	0	3036	-1	-1	3	3
1	D	7	31	3	0	4079	-1	-1	3	3
2	D	4	19	3	0	2677	-1	-1	1	1
1	D	10	22	1	0	400	-1	-1	3	3
4	O	4	33	4	0	-1	-1	1033	1	1
4	O	3	41	2	0	-1	-1	2466	1	1
3	O	7	17	1	2	-1	387	-1	3	3
2	D	10	40	3	0	3151	-1	-1	1	1
2	D	8	24	2	0	1621	-1	-1	1	1
2	D	10	28	3	0	2906	-1	-1	1	1
2	D	10	31	1	0	3809	-1	-1	1	1
2	D	5	30	3	0	3861	-1	-1	1	1
1	D	3	34	2	0	419	-1	-1	3	3
4	O	8	38	3	0	-1	-1	1569	1	1
2	D	9	4	1	0	46	-1	-1	1	1
2	D	8	17	3	0	1962	-1	-1	1	1
2	D	4	4	3	0	2568	-1	-1	1	1
4	O	4	40	1	2	-1	-1	1172	1	1
2	D	6	5	3	0	1143	-1	-1	1	1
2	D	7	26	1	0	1270	-1	-1	1	1
3	O	5	7	4	0	-1	947	-1	3	3
3	O	1	42	3	0	-1	1450	-1	3	3
2	D	5	2	1	0	3559	-1	-1	1	1
3	O	2	35	1	2	-1	294	-1	3	3
1	D	2	12	4	0	1891	-1	-1	3	3
4	O	3	9	1	0	-1	-1	689	1	1
2	D	4	32	1	0	4321	-1	-1	1	1
3	O	3	3	2	0	-1	1301	-1	3	3
2	D	2	11	1	0	3578	-1	-1	1	1
4	O	8	11	1	0	-1	-1	1959	1	1
4	O	9	7	3	0	-1	-1	1079	1	1
3	O	3	24	2	0	-1	929	-1	3	3
2	D	7	38	4	0	1095	-1	-1	1	1
2	D	9	13	2	0	815	-1	-1	1	1
4	O	8	13	4	0	-1	-1	27	1	1
4	O	5	41	1	0	-1	-1	2337	1	1
2	D	6	16	1	0	676	-1	-1	1	1
1	D	4	10	4	0	2789	-1	-1	3	3
1	D	7	2	1	0	312	-1	-1	3	3
3	O	3	21	4	0	-1	629	-1	3	3
1	D	8	18	3	0	4256	-1	-1	3	3
3	O	5	39	4	0	-1	1768	-1	3	3
1	D	2	24	3	0	1037	-1	-1	3	3
1	D	9	42	2	0	518	-1	-1	3	3
1	D	3	28	2	0	4402	-1	-1	3	3
4	O	2	13	1	1	-1	-1	1110	1	1
2	D	2	37	1	0	3808	-1	-1	1	1
3	O	10	2	4	0	-1	972	-1	3	3
2	D	8	1	4	0	4322	-1	-1	1	1
3	O	5	23	4	0	-1	395	-1	3	3
1	D	4	39	3	0	1932	-1	-1	3	3
3	O	1	15	2	0	-1	2303	-1	3	3
4	O	8	29	4	0	-1	-1	986	1	1
3	O	6	30	3	0	-1	657	-1	3	3
4	O	6	2	4	0	-1	-1	1281	1	1
3	O	1	5	3	0	-1	1741	-1	3	3
1	D	6	15	4	0	3178	-1	-1	3	3
4	O	1	1	4	0	-1	-1	646	1	1
4	O	5	17	3	0	-1	-1	134	1	1
1	D	10	36	4	0	4346	-1	-1	3	3
1	D	5	40	1	0	2908	-1	-1	3	3
3	O	9	34	4	0	-1	1545	-1	3	3
1	D	2	3	4	0	173	-1	-1	3	3
3	O	8	14	1	0	-1	69	-1	3	3
2	D	10	32	2	0	1770	-1	-1	1	1
2	D	4	11	4	0	2369	-1	-1	1	1
4	O	8	9	4	0	-1	-1	2222	1	1
3	O	6	42	4	0	-1	323	-1	3	3
1	D	7	15	1	0	2211	-1	-1	3	3
3	O	2	22	4	0	-1	654	-1	3	3
3	O	1	27	1	0	-1	2459	-1	3	3
1	D	8	10	3	0	757	-1	-1	3	3
2	D	4	20	1	0	3405	-1	-1	1	1
4	O	4	26	2	0	-1	-1	1317	1	1
4	O	1	24	4	0	-1	-1	1287	1	1
2	D	9	8	4	0	3948	-1	-1	1	1
1	D	7	14	1	0	2240	-1	-1	3	3
1	D	2	7	2	0	1667	-1	-1	3	3
