YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
2	6	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	5	4	3	0	81	-1	-1	1	1
1	D	3	7	1	0	527	-1	-1	3	3
2	D	8	35	1	0	705	-1	-1	1	1
3	O	5	34	2	0	-1	269	-1	3	3
3	O	6	37	1	0	-1	656	-1	3	3
1	D	1	14	4	0	2227	-1	-1	3	3
4	O	5	14	1	2	-1	-1	996	1	1
1	D	9	21	1	0	233	-1	-1	3	3
2	D	1	19	2	0	89	-1	-1	1	1
2	D	8	36	4	0	2821	-1	-1	1	1
1	D	9	3	3	0	1403	-1	-1	3	3
4	O	3	40	4	0	-1	-1	1243	1	1
3	O	1	36	1	0	-1	66	-1	3	3
3	O	8	14	2	1	-1	676	-1	3	3
2	D	10	39	2	0	124	-1	-1	1	1
3	O	9	36	1	0	-1	826	-1	3	3
4	O	5	6	4	0	-1	-1	1671	1	1
3	O	2	7	3	0	-1	262	-1	3	3
1	D	2	2	4	0	1815	-1	-1	3	3
4	O	5	18	4	0	-1	-1	722	1	1
2	D	5	39	1	0	591	-1	-1	1	1
3	O	1	23	2	0	-1	1008	-1	3	3
4	O	5	19	1	0	-1	-1	1411	1	1
2	D	10	25	2	0	1246	-1	-1	1	1
2	D	1	38	1	0	811	-1	-1	1	1
1	D	6	25	1	0	426	-1	-1	3	3
3	O	8	34	3	0	-1	1390	-1	3	3
2	D	6	9	4	0	2741	-1	-1	1	1
2	D	6	21	4	0	2732	-1	-1	1	1
1	D	8	18	4	0	2629	-1	-1	3	3
2	D	5	12	3	0	2057	-1	-1	1	1
4	O	6	29	3	0	-1	-1	65	1	1
2	D	9	13	1	0	806	-1	-1	1	1
1	D	8	29	4	0	1181	-1	-1	3	3
1	D	9	39	3	0	941	-1	-1	3	3
4	O	10	41	1	0	-1	-1	1103	1	1
3	O	4	18	1	0	-1	122	-1	3	3
1	D	7	19	2	0	1853	-1	-1	3	3
3	O	3	4	3	0	-1	543	-1	3	3
1	D	2	28	3	0	2459	-1	-1	3	3
4	O	9	27	3	0	-1	-1	1221	1	1
4	O	6	22	2	0	-1	-1	1148	1	1
4	O	2	18	2	0	-1	-1	363	1	1
2	D	7	24	2	0	2187	-1	-1	1	1
2	D	8	2	4	0	2243	-1	-1	1	1
4	O	3	12	3	0	-1	-1	967	1	1
1	D	4	21	4	0	2126	-1	-1	3	3
4	O	1	4	3	0	-1	-1	1021	1	1
2	D	10	8	2	0	2070	-1	-1	1	1
1	D	2	24	4	0	2172	-1	-1	3	3
2	D	5	5	2	0	472	-1	-1	1	1
4	O	10	28	1	0	-1	-1	1550	1	1
3	O	2	31	4	0	-1	1302	-1	3	3
4	O	5	3	2	1	-1	-1	192	1	1
3	O	2	3	4	0	-1	1190	-1	3	3
4	O	6	40	3	0	-1	-1	1164	1	1
4	O	1	30	3	0	-1	-1	129	1	1
3	O	10	33	4	0	-1	525	-1	3	3
2	D	8	8	4	0	2169	-1	-1	1	1
1	D	4	16	1	0	132	-1	-1	3	3
4	O	10	20	3	0	-1	-1	1193	1	1
2	D	3	42	3	0	310	-1	-1	1	1
4	O	6	11	4	0	-1	-1	620	1	1
3	O	10	26	4	0	-1	750	-1	3	3
2	D	4	9	4	0	743	-1	-1	1	1
1	D	9	18	3	0	2444	-1	-1	3	3
2	D	10	4	4	0	2605	-1	-1	1	1
2	D	3	3	4	0	310	-1	-1	1	1
1	D	3	13	1	0	901	-1	-1	3	3
4	O	3	41	4	0	-1	-1	712	1	1
2	D	7	28	4	0	2163	-1	-1	1	1
3	O	1	26	3	0	-1	948	-1	3	3
3	O	9	37	2	1	-1	1393	-1	3	3
3	O	4	4	3	0	-1	1573	-1	3	3
4	O	1	3	1	0	-1	-1	1377	1	1
2	D	7	23	4	0	1001	-1	-1	1	1
2	D	9	14	2	0	1393	-1	-1	1	1
3	O	3	20	2	0	-1	1599	-1	3	3
3	O	9	32	3	0	-1	1679	-1	3	3
1	D	8	31	1	0	1764	-1	-1	3	3
2	D	7	20	4	0	1938	-1	-1	1	1
1	D	2	42	4	0	1562	-1	-1	3	3
3	O	6	35	3	0	-1	1270	-1	3	3
2	D	4	41	3	0	98	-1	-1	1	1
4	O	6	31	1	0	-1	-1	1183	1	1
3	O	9	7	3	0	-1	1555	-1	3	3
2	D	5	16	3	0	1796	-1	-1	1	1
2	D	10	40	3	0	1359	-1	-1	1	1
2	D	10	1	2	0	1079	-1	-1	1	1
4	O	4	10	4	0	-1	-1	265	1	1
2	D	8	26	4	0	2210	-1	-1	1	1
2	D	9	26	2	0	1603	-1	-1	1	1
2	D	6	17	4	0	1104	-1	-1	1	1
2	D	9	23	3	0	2274	-1	-1	1	1
4	O	6	3	3	0	-1	-1	644	1	1
4	O	8	16	2	1	-1	-1	1603	1	1
3	O	8	17	4	0	-1	514	-1	3	3
2	D	7	38	1	0	566	-1	-1	1	1
2	D	4	38	2	0	2774	-1	-1	1	1
3	O	5	11	2	0	-1	960	-1	3	3
