YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	15	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	6	21	2	1	-1	-1	1602	1	1
2	D	7	36	4	0	2568	-1	-1	1	1
1	D	2	37	3	0	646	-1	-1	3	3
2	D	4	23	2	0	852	-1	-1	1	1
2	D	6	12	4	0	1811	-1	-1	1	1
3	O	2	39	3	0	-1	1482	-1	3	3
4	O	3	12	1	0	-1	-1	981	1	1
2	D	10	38	2	0	189	-1	-1	1	1
3	O	9	7	1	0	-1	710	-1	3	3
3	O	10	19	4	0	-1	66	-1	3	3
4	O	9	36	3	0	-1	-1	677	1	1
4	O	8	1	1	0	-1	-1	250	1	1
2	D	4	26	4	0	922	-1	-1	1	1
1	D	4	41	4	0	2154	-1	-1	3	3
4	O	2	12	2	0	-1	-1	1641	1	1
3	O	4	25	1	0	-1	163	-1	3	3
3	O	4	13	2	0	-1	880	-1	3	3
1	D	8	36	3	0	1854	-1	-1	3	3
3	O	9	14	3	0	-1	785	-1	3	3
1	D	1	17	3	0	1331	-1	-1	3	3
1	D	10	26	3	0	1220	-1	-1	3	3
4	O	8	41	1	0	-1	-1	722	1	1
1	D	8	15	3	0	226	-1	-1	3	3
4	O	7	4	1	0	-1	-1	722	1	1
1	D	8	5	4	0	711	-1	-1	3	3
3	O	8	29	2	0	-1	973	-1	3	3
1	D	10	37	2	0	1310	-1	-1	3	3
3	O	4	35	3	0	-1	1291	-1	3	3
2	D	8	34	4	0	2542	-1	-1	1	1
1	D	2	24	1	0	1037	-1	-1	3	3
2	D	7	15	3	0	636	-1	-1	1	1
2	D	5	22	1	0	364	-1	-1	1	1
4	O	3	29	3	0	-1	-1	593	1	1
3	O	4	27	3	0	-1	231	-1	3	3
1	D	1	32	1	0	2630	-1	-1	3	3
4	O	2	6	2	1	-1	-1	1352	1	1
4	O	6	20	1	2	-1	-1	1461	1	1
4	O	3	16	4	0	-1	-1	635	1	1
3	O	10	24	1	2	-1	1394	-1	3	3
3	O	3	37	1	0	-1	192	-1	3	3
1	D	2	14	1	0	338	-1	-1	3	3
4	O	3	21	3	0	-1	-1	1434	1	1
2	D	1	30	2	0	2051	-1	-1	1	1
3	O	5	28	4	0	-1	1317	-1	3	3
4	O	8	2	2	0	-1	-1	1645	1	1
3	O	6	15	2	0	-1	689	-1	3	3
2	D	4	28	3	0	2394	-1	-1	1	1
4	O	4	42	4	0	-1	-1	1538	1	1
2	D	9	28	2	0	1463	-1	-1	1	1
3	O	1	28	2	0	-1	61	-1	3	3
3	O	4	8	3	0	-1	1195	-1	3	3
4	O	9	31	1	0	-1	-1	916	1	1
2	D	4	21	2	0	128	-1	-1	1	1
3	O	10	7	2	1	-1	242	-1	3	3
4	O	6	40	1	0	-1	-1	1141	1	1
1	D	5	6	3	0	1069	-1	-1	3	3
2	D	2	1	1	0	2720	-1	-1	1	1
1	D	4	15	3	0	41	-1	-1	3	3
3	O	8	21	4	0	-1	29	-1	3	3
4	O	7	31	4	0	-1	-1	983	1	1
3	O	6	2	3	0	-1	231	-1	3	3
4	O	5	10	4	0	-1	-1	731	1	1
4	O	1	21	4	0	-1	-1	514	1	1
2	D	1	6	3	0	2078	-1	-1	1	1
4	O	8	16	1	1	-1	-1	1364	1	1
4	O	2	20	4	0	-1	-1	1321	1	1
2	D	8	12	1	0	2728	-1	-1	1	1
1	D	7	5	4	0	923	-1	-1	3	3
1	D	5	30	3	0	1972	-1	-1	3	3
2	D	3	1	2	0	123	-1	-1	1	1
3	O	8	3	3	0	-1	846	-1	3	3
3	O	7	14	2	1	-1	688	-1	3	3
3	O	8	35	4	0	-1	961	-1	3	3
4	O	10	14	1	0	-1	-1	759	1	1
2	D	6	14	2	0	2513	-1	-1	1	1
4	O	2	22	2	0	-1	-1	1574	1	1
3	O	7	13	2	0	-1	879	-1	3	3
1	D	7	37	3	0	272	-1	-1	3	3
3	O	4	29	1	0	-1	357	-1	3	3
1	D	8	10	4	0	1304	-1	-1	3	3
4	O	4	36	2	0	-1	-1	1026	1	1
4	O	1	19	3	0	-1	-1	1429	1	1
3	O	7	34	4	0	-1	212	-1	3	3
4	O	5	29	1	2	-1	-1	1030	1	1
4	O	10	2	3	0	-1	-1	1298	1	1
3	O	7	9	4	0	-1	1193	-1	3	3
4	O	3	10	3	0	-1	-1	1411	1	1
4	O	9	17	2	1	-1	-1	1240	1	1
2	D	4	33	4	0	252	-1	-1	1	1
2	D	4	2	1	0	1084	-1	-1	1	1
3	O	5	41	3	0	-1	592	-1	3	3
2	D	2	18	3	0	1003	-1	-1	1	1
4	O	3	31	3	0	-1	-1	85	1	1
2	D	10	12	4	0	2417	-1	-1	1	1
1	D	9	40	1	0	936	-1	-1	3	3
2	D	4	11	3	0	2241	-1	-1	1	1
2	D	4	38	3	0	191	-1	-1	1	1
1	D	4	5	3	0	206	-1	-1	3	3
1	D	2	33	1	0	1880	-1	-1	3	3
2	D	9	33	3	0	2353	-1	-1	1	1
