YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	31	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	9	16	4	0	959	-1	-1	1	1
2	D	9	8	4	0	1028	-1	-1	1	1
1	D	10	21	2	0	497	-1	-1	3	3
1	D	9	10	1	0	612	-1	-1	3	3
2	D	1	4	1	0	369	-1	-1	1	1
2	D	3	24	1	0	995	-1	-1	1	1
4	O	8	3	3	0	-1	-1	176	1	1
4	O	8	14	4	0	-1	-1	395	1	1
1	D	8	21	2	0	1164	-1	-1	3	3
3	O	9	34	4	0	-1	564	-1	3	3
2	D	5	30	3	0	357	-1	-1	1	1
3	O	2	24	4	0	-1	502	-1	3	3
2	D	9	13	2	0	1157	-1	-1	1	1
3	O	3	11	3	0	-1	350	-1	3	3
4	O	1	24	3	0	-1	-1	306	1	1
1	D	6	37	4	0	194	-1	-1	3	3
1	D	7	38	2	0	975	-1	-1	3	3
1	D	10	37	3	0	1051	-1	-1	3	3
3	O	7	32	1	0	-1	407	-1	3	3
1	D	4	9	3	0	96	-1	-1	3	3
3	O	8	28	3	0	-1	371	-1	3	3
4	O	2	42	2	0	-1	-1	205	1	1
4	O	1	2	2	0	-1	-1	481	1	1
2	D	7	6	2	0	858	-1	-1	1	1
1	D	8	11	1	0	613	-1	-1	3	3
3	O	5	38	1	2	-1	451	-1	3	3
1	D	1	18	4	0	769	-1	-1	3	3
2	D	1	19	2	0	862	-1	-1	1	1
4	O	1	23	4	0	-1	-1	372	1	1
3	O	9	3	3	0	-1	599	-1	3	3
2	D	4	10	4	0	417	-1	-1	1	1
1	D	9	23	1	0	788	-1	-1	3	3
1	D	5	17	3	0	991	-1	-1	3	3
2	D	1	27	2	0	216	-1	-1	1	1
1	D	5	26	4	0	328	-1	-1	3	3
4	O	3	31	1	0	-1	-1	389	1	1
2	D	5	31	4	0	1169	-1	-1	1	1
4	O	1	39	3	0	-1	-1	96	1	1
1	D	10	23	1	0	170	-1	-1	3	3
4	O	3	38	4	0	-1	-1	145	1	1
