YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	29	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	1	13	3	0	-1	-1	288	1	1
3	O	6	31	1	0	-1	53	-1	3	3
1	D	8	3	2	0	19	-1	-1	3	3
1	D	8	2	4	0	405	-1	-1	3	3
3	O	6	2	4	0	-1	608	-1	3	3
3	O	7	5	4	0	-1	111	-1	3	3
4	O	2	21	3	0	-1	-1	462	1	1
4	O	9	35	1	0	-1	-1	493	1	1
3	O	2	10	1	0	-1	625	-1	3	3
1	D	1	5	2	0	225	-1	-1	3	3
2	D	9	6	3	0	960	-1	-1	1	1
1	D	4	23	2	0	617	-1	-1	3	3
4	O	8	34	4	0	-1	-1	18	1	1
2	D	10	26	3	0	119	-1	-1	1	1
2	D	7	3	4	0	1166	-1	-1	1	1
2	D	2	12	4	0	318	-1	-1	1	1
3	O	10	1	4	0	-1	306	-1	3	3
1	D	2	37	3	0	22	-1	-1	3	3
1	D	2	13	1	0	331	-1	-1	3	3
3	O	3	19	2	1	-1	20	-1	3	3
1	D	5	23	2	0	421	-1	-1	3	3
4	O	1	42	3	0	-1	-1	29	1	1
3	O	8	25	2	0	-1	241	-1	3	3
2	D	3	8	1	0	245	-1	-1	1	1
2	D	8	14	1	0	245	-1	-1	1	1
1	D	4	38	2	0	1165	-1	-1	3	3
3	O	5	20	1	0	-1	146	-1	3	3
3	O	8	23	3	0	-1	573	-1	3	3
2	D	6	24	4	0	623	-1	-1	1	1
1	D	8	35	4	0	515	-1	-1	3	3
1	D	3	40	1	0	1047	-1	-1	3	3
2	D	6	11	4	0	613	-1	-1	1	1
3	O	8	10	3	0	-1	598	-1	3	3
1	D	4	26	2	0	553	-1	-1	3	3
4	O	6	32	4	0	-1	-1	22	1	1
3	O	4	18	2	1	-1	194	-1	3	3
3	O	3	13	2	1	-1	386	-1	3	3
2	D	1	2	4	0	1164	-1	-1	1	1
4	O	10	25	4	0	-1	-1	285	1	1
4	O	6	20	4	0	-1	-1	161	1	1
