YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	38	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	6	29	3	0	688	-1	-1	3	3
1	D	7	1	3	0	1849	-1	-1	3	3
1	D	8	8	3	0	1598	-1	-1	3	3
2	D	2	2	2	0	4410	-1	-1	1	1
2	D	7	31	1	0	3698	-1	-1	1	1
1	D	6	38	3	0	4005	-1	-1	3	3
1	D	1	12	4	0	4191	-1	-1	3	3
2	D	10	28	4	0	1562	-1	-1	1	1
4	O	3	20	1	0	-1	-1	6	1	1
1	D	6	17	1	0	2237	-1	-1	3	3
4	O	6	35	4	0	-1	-1	1993	1	1
2	D	10	4	1	0	1174	-1	-1	1	1
1	D	4	1	2	0	1386	-1	-1	3	3
2	D	10	16	2	0	3729	-1	-1	1	1
3	O	3	3	4	0	-1	1540	-1	3	3
2	D	4	39	2	0	42	-1	-1	1	1
1	D	10	27	2	0	2447	-1	-1	3	3
3	O	6	40	3	0	-1	2023	-1	3	3
1	D	1	38	4	0	631	-1	-1	3	3
1	D	6	13	3	0	3614	-1	-1	3	3
1	D	2	40	4	0	1123	-1	-1	3	3
3	O	9	11	1	0	-1	1916	-1	3	3
3	O	1	39	4	0	-1	2429	-1	3	3
2	D	2	39	4	0	2574	-1	-1	1	1
3	O	1	34	1	2	-1	430	-1	3	3
1	D	3	37	4	0	2991	-1	-1	3	3
2	D	6	34	3	0	3233	-1	-1	1	1
4	O	10	1	2	1	-1	-1	1554	1	1
1	D	9	7	4	0	998	-1	-1	3	3
3	O	1	16	2	0	-1	1763	-1	3	3
