YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	41	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	9	19	2	1	-1	-1	605	1	1
1	D	8	39	3	0	973	-1	-1	3	3
4	O	6	13	3	0	-1	-1	1834	1	1
4	O	10	18	4	0	-1	-1	2282	1	1
2	D	2	6	4	0	942	-1	-1	1	1
2	D	6	36	4	0	646	-1	-1	1	1
4	O	4	34	1	0	-1	-1	2474	1	1
4	O	6	39	2	1	-1	-1	1497	1	1
3	O	7	1	2	0	-1	753	-1	3	3
1	D	10	42	1	0	1255	-1	-1	3	3
2	D	2	29	2	0	580	-1	-1	1	1
1	D	3	21	2	0	3143	-1	-1	3	3
1	D	9	1	3	0	1692	-1	-1	3	3
2	D	2	35	1	0	778	-1	-1	1	1
2	D	9	35	4	0	2702	-1	-1	1	1
2	D	1	26	2	0	3839	-1	-1	1	1
1	D	4	11	2	0	536	-1	-1	3	3
2	D	6	37	2	0	3196	-1	-1	1	1
1	D	7	7	3	0	2264	-1	-1	3	3
3	O	7	28	4	0	-1	1422	-1	3	3
3	O	10	5	2	0	-1	1905	-1	3	3
3	O	1	39	4	0	-1	784	-1	3	3
4	O	7	39	1	0	-1	-1	1583	1	1
1	D	1	25	2	0	790	-1	-1	3	3
4	O	7	32	2	1	-1	-1	199	1	1
3	O	9	4	4	0	-1	2455	-1	3	3
4	O	4	1	4	0	-1	-1	1262	1	1
2	D	4	36	1	0	3091	-1	-1	1	1
4	O	3	2	3	0	-1	-1	1094	1	1
