YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	4	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	10	18	4	0	228	-1	-1	1	1
2	D	4	37	3	0	921	-1	-1	1	1
3	O	9	18	1	0	-1	554	-1	3	3
3	O	4	18	3	0	-1	532	-1	3	3
1	D	7	35	1	0	188	-1	-1	3	3
2	D	4	5	2	0	158	-1	-1	1	1
1	D	7	14	1	0	1195	-1	-1	3	3
2	D	1	9	2	0	367	-1	-1	1	1
4	O	7	20	4	0	-1	-1	552	1	1
2	D	7	41	4	0	694	-1	-1	1	1
2	D	1	12	4	0	1373	-1	-1	1	1
1	D	9	42	1	0	736	-1	-1	3	3
4	O	5	21	1	0	-1	-1	20	1	1
2	D	4	23	2	0	1333	-1	-1	1	1
2	D	8	28	4	0	246	-1	-1	1	1
3	O	6	9	2	1	-1	430	-1	3	3
3	O	7	23	1	0	-1	245	-1	3	3
3	O	5	28	3	0	-1	275	-1	3	3
4	O	6	16	3	0	-1	-1	259	1	1
4	O	5	32	1	2	-1	-1	203	1	1
3	O	2	24	1	0	-1	715	-1	3	3
2	D	10	4	4	0	398	-1	-1	1	1
2	D	4	22	1	0	497	-1	-1	1	1
3	O	8	29	3	0	-1	199	-1	3	3
4	O	1	41	2	0	-1	-1	487	1	1
4	O	3	5	3	0	-1	-1	815	1	1
2	D	3	6	1	0	540	-1	-1	1	1
3	O	1	33	4	0	-1	167	-1	3	3
1	D	7	38	4	0	1339	-1	-1	3	3
1	D	5	41	4	0	966	-1	-1	3	3
1	D	8	31	3	0	188	-1	-1	3	3
1	D	10	25	2	0	158	-1	-1	3	3
4	O	8	37	2	1	-1	-1	81	1	1
1	D	9	39	1	0	1036	-1	-1	3	3
2	D	10	29	2	0	1039	-1	-1	1	1
3	O	8	40	3	0	-1	220	-1	3	3
3	O	8	5	2	0	-1	650	-1	3	3
3	O	10	21	3	0	-1	592	-1	3	3
3	O	9	2	3	0	-1	659	-1	3	3
1	D	9	32	3	0	807	-1	-1	3	3
3	O	4	26	1	0	-1	697	-1	3	3
1	D	8	26	2	0	1222	-1	-1	3	3
3	O	5	9	4	0	-1	603	-1	3	3
1	D	3	10	1	0	424	-1	-1	3	3
2	D	7	17	3	0	609	-1	-1	1	1
2	D	7	12	4	0	1073	-1	-1	1	1
1	D	1	29	1	0	1180	-1	-1	3	3
2	D	2	40	4	0	224	-1	-1	1	1
2	D	10	36	3	0	1176	-1	-1	1	1
4	O	3	7	3	0	-1	-1	832	1	1
