YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	17	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	7	38	1	0	-1	-1	665	1	1
3	O	6	37	3	0	-1	434	-1	3	3
3	O	10	15	2	0	-1	288	-1	3	3
3	O	5	1	1	0	-1	483	-1	3	3
3	O	10	3	2	0	-1	326	-1	3	3
4	O	7	12	2	1	-1	-1	343	1	1
3	O	4	38	3	0	-1	575	-1	3	3
2	D	1	2	2	0	962	-1	-1	1	1
2	D	6	26	4	0	1003	-1	-1	1	1
3	O	7	31	4	0	-1	611	-1	3	3
4	O	2	24	4	0	-1	-1	231	1	1
1	D	1	22	2	0	706	-1	-1	3	3
3	O	4	24	4	0	-1	415	-1	3	3
4	O	4	14	1	0	-1	-1	655	1	1
2	D	10	13	4	0	604	-1	-1	1	1
4	O	10	18	3	0	-1	-1	665	1	1
3	O	9	5	2	1	-1	113	-1	3	3
1	D	3	42	2	0	1155	-1	-1	3	3
1	D	5	14	4	0	21	-1	-1	3	3
3	O	6	17	2	1	-1	545	-1	3	3
1	D	10	25	3	0	541	-1	-1	3	3
4	O	4	19	3	0	-1	-1	525	1	1
4	O	7	20	1	1	-1	-1	271	1	1
3	O	1	18	4	0	-1	522	-1	3	3
2	D	4	18	3	0	523	-1	-1	1	1
1	D	1	15	2	0	656	-1	-1	3	3
4	O	10	1	2	0	-1	-1	510	1	1
3	O	3	31	3	0	-1	601	-1	3	3
1	D	3	16	1	0	1052	-1	-1	3	3
2	D	9	2	1	0	796	-1	-1	1	1
2	D	5	2	2	0	830	-1	-1	1	1
1	D	9	13	2	0	561	-1	-1	3	3
3	O	10	17	1	2	-1	453	-1	3	3
2	D	10	42	1	0	17	-1	-1	1	1
1	D	6	1	2	0	783	-1	-1	3	3
2	D	10	21	2	0	759	-1	-1	1	1
2	D	7	42	3	0	96	-1	-1	1	1
3	O	2	17	1	0	-1	544	-1	3	3
4	O	9	12	4	0	-1	-1	182	1	1
2	D	8	20	4	0	990	-1	-1	1	1
